step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,CASH_OUT,87999.25,C409531429,87999.25,0,C1827219533,0,87999.25,1,0
1,CASH_OUT,229133.94,C905080434,15325,0,C476402209,5083,51513.44,0,0
1,TRANSFER,215310.3,C1670993182,705,0,C1100439041,22425,0,0,0
1,TRANSFER,311685.89,C1984094095,10835,0,C932583850,6267,2719172.89,0,0
1,CASH_OUT,110414.71,C768216420,26845.41,0,C1509514333,288800,2415.16,0,0
1,CASH_OUT,56953.9,C1570470538,1942.02,0,C824009085,70253,64106.18,0,0
1,CASH_OUT,5346.89,C512549200,0,0,C248609774,652637,6453430.91,0,0
1,CASH_OUT,23261.3,C2072313080,20411.53,0,C2001112025,25742,0,0,0
1,TRANSFER,62610.8,C1976401987,79114,16503.2,C1937962514,517,8383.29,0,0
1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,0,0
1,CASH_OUT,47458.86,C527211736,209534.84,162075.98,C2096057945,52120,0,0,0
1,CASH_OUT,136872.92,C1533123860,162075.98,25203.05,C766572210,217806,0,0,0
1,CASH_OUT,94253.33,C1718906711,25203.05,0,C977993101,99773,965870.05,0,0
1,TRANSFER,42712.39,C283039401,10363.39,0,C1330106945,57901.66,24044.18,0,0
1,TRANSFER,77957.68,C207471778,0,0,C1761291320,94900,22233.65,0,0
1,TRANSFER,17231.46,C1243171897,0,0,C783286238,24672,0,0,0
1,TRANSFER,78766.03,C1376151044,0,0,C1749186397,103772,277515.05,0,0
1,TRANSFER,224606.64,C873175411,0,0,C766572210,354678.92,0,0,0
1,TRANSFER,125872.53,C1443967876,0,0,C392292416,348512,3420103.09,0,0
1,TRANSFER,379856.23,C1449772539,0,0,C1590550415,900180,1.92E+07,0,0
1,TRANSFER,1505626.01,C926859124,0,0,C665576141,29031,5515763.34,0,0
1,TRANSFER,554026.99,C1603696865,0,0,C766572210,579285.56,0,0,0
1,TRANSFER,147543.1,C12905860,0,0,C1359044626,223220,16518.36,0,0
1,TRANSFER,761507.39,C412788346,0,0,C1590550415,1280036.23,1.92E+07,0,0
1,TRANSFER,1429051.47,C1520267010,0,0,C1590550415,2041543.62,1.92E+07,0,0
1,TRANSFER,358831.92,C908084672,0,0,C392292416,474384.53,3420103.09,0,0
1,TRANSFER,367768.4,C288306765,0,0,C1359044626,370763.1,16518.36,0,0
1,TRANSFER,209711.11,C1556867940,0,0,C1509514333,399214.71,2415.16,0,0
1,TRANSFER,583848.46,C1839168128,0,0,C1286084959,667778,2107778.11,0,0
1,TRANSFER,1724887.05,C1495608502,0,0,C1590550415,3470595.1,1.92E+07,0,0
1,TRANSFER,710544.77,C835773569,0,0,C1359044626,738531.5,16518.36,0,0
1,TRANSFER,581294.26,C843299092,0,0,C1590550415,5195482.15,1.92E+07,0,0
1,TRANSFER,11996.58,C605982374,0,0,C1225616405,40255,0,0,0
1,CASH_OUT,28404.6,C2091072548,0,0,C1282788025,51744,0,0,0
1,CASH_OUT,75405.1,C263053820,0,0,C1870252780,104209,46462.23,0,0
1,CASH_OUT,50101.88,C1740826931,0,0,C97730845,67684,9940339.29,0,0
1,CASH_OUT,14121.82,C69062746,0,0,C100555887,52679,10963.66,0,0
1,CASH_OUT,78292.91,C1631227617,0,0,C1983747920,121112,95508.95,0,0
1,CASH_OUT,176149.9,C24650043,0,0,C736709391,259813,46820.71,0,0
1,CASH_OUT,212228.35,C1896074070,0,0,C401424608,429747,1178808.14,0,0
1,CASH_OUT,85423.63,C460741164,0,0,C1590550415,5776776.41,1.92E+07,0,0
1,CASH_OUT,11648.5,C781091365,0,0,C985934102,260976,971418.91,0,0
1,CASH_OUT,419801.4,C1687354037,38197.63,0,C33524623,499962,1517262.16,0,0
1,CASH_OUT,335416.51,C743778731,144478,0,C575335780,295,52415.15,0,0
1,TRANSFER,330757.04,C1494346128,103657,0,C564160838,79676,1254956.07,0,0
1,TRANSFER,679502.24,C722417467,290,0,C451111351,171866,3940085.21,0,0
1,TRANSFER,177652.91,C753631393,23720,0,C716157500,55,4894.45,0,0
1,TRANSFER,184986.8,C697508322,39588,0,C1688019098,52340,97263.78,0,0
1,CASH_OUT,467177.03,C1338905451,28112.02,0,C1170794006,975121,22190.99,0,0
1,CASH_OUT,154139.72,C1642679791,79563.03,0,C564160838,410433.04,1254956.07,0,0
1,CASH_OUT,82685.93,C855700733,0,0,C392292416,833216.44,3420103.09,0,0
1,CASH_OUT,83857.23,C247162961,0,0,C1297685781,215457.59,16997.22,0,0
1,CASH_OUT,99109.77,C1890266440,0,0,C1297685781,299314.82,16997.22,0,0
1,CASH_OUT,187726.67,C1527152775,0,0,C747464370,190573,1567434.81,0,0
1,CASH_OUT,281339.92,C1863655430,0,0,C1509514333,612801.81,2415.16,0,0
1,CASH_OUT,186447.51,C976827477,0,0,C1590550415,5862200.03,1.92E+07,0,0
1,CASH_OUT,81029.86,C324112183,0,0,C288665596,105343,8496.61,0,0
1,CASH_OUT,139054.95,C2092709730,0,0,C1749186397,182538.03,277515.05,0,0
1,CASH_OUT,154716.2,C980364771,0,0,C453211571,187433,3461666.05,0,0
1,CASH_OUT,53631.83,C1233595751,0,0,C757108857,83244,0,0,0
1,CASH_OUT,289645.52,C1446001495,0,0,C1023714065,871442.79,1412484.09,0,0
1,CASH_OUT,267148.82,C1261044180,0,0,C401424608,641975.35,1178808.14,0,0
1,CASH_OUT,47913.58,C141110631,0,0,C240650537,51304,0,0,0
1,CASH_OUT,193605.38,C2029372696,0,0,C1971489295,249452.05,0,0,0
1,CASH_OUT,344464.4,C793293778,0,0,C766572210,1133312.56,0,0,0
1,CASH_OUT,169409.87,C888611662,0,0,C401424608,909124.16,1178808.14,0,0
1,CASH_OUT,25793.74,C1966355106,0,0,C476800120,215312.31,49864.36,0,0
1,CASH_OUT,114712.48,C599782425,0,0,C1209271652,145400,0,0,0
1,CASH_OUT,89038.75,C1233327519,0,0,C2083562754,189808,1186556.81,0,0
1,CASH_OUT,1341.58,C1155769010,0,0,C557041912,80341,557537.26,0,0
1,CASH_OUT,44443.08,C269892014,0,0,C1590550415,6048647.54,1.92E+07,0,0
1,CASH_OUT,34729.64,C1280641161,0,0,C1435804085,44853,96.88,0,0
1,CASH_OUT,105979.34,C489411441,0,0,C736709391,435962.9,46820.71,0,0
1,CASH_OUT,57794.61,C1141113940,0,0,C240650537,99217.58,0,0,0
1,CASH_OUT,15918.79,C1711185459,0,0,C1854778591,24553,0,0,0
1,CASH_OUT,19162.08,C25936709,0,0,C885951223,60169,215851.28,0,0
1,CASH_OUT,220691.42,C1123559518,0,0,C1590550415,6093090.62,1.92E+07,0,0
1,CASH_OUT,9536.54,C649769713,0,0,C1060830840,49161,130747.56,0,0
1,CASH_OUT,29784.06,C925150995,0,0,C920011586,63553,0,0,0
1,CASH_OUT,190445.51,C1760219993,0,0,C1360767589,203679,2107965.39,0,0
1,CASH_OUT,57279.11,C1800649922,0,0,C824009085,127206.9,64106.18,0,0
1,CASH_OUT,112086.81,C403547747,0,0,C1531333864,292728,55974.56,0,0
1,CASH_OUT,80311.89,C172215878,0,0,C434091818,87408,63112.23,0,0
1,CASH_OUT,151829.91,C873309260,0,0,C1023714065,1161088.31,1412484.09,0,0
1,CASH_OUT,26004.52,C1112456099,0,0,C1225616405,52251.58,0,0,0
1,CASH_OUT,3146.16,C923083575,0,0,C1504109395,9471,593737.38,0,0
1,CASH_OUT,296752.75,C589363823,0,0,C1531333864,404814.81,55974.56,0,0
1,CASH_OUT,191702.06,C2052457859,0,0,C985934102,272624.5,971418.91,0,0
1,CASH_OUT,365510.05,C1299327689,0,0,C564160838,564572.76,1254956.07,0,0
1,CASH_OUT,202332.08,C1408279755,0,0,C453211571,342149.2,3461666.05,0,0
1,CASH_OUT,55105.9,C2007486296,0,0,C932583850,317952.89,2719172.89,0,0
1,CASH_OUT,171508.59,C1033348658,0,0,C1971489295,443057.43,0,0,0
1,CASH_OUT,178439.26,C1634723627,0,0,C2083562754,278846.75,1186556.81,0,0
1,CASH_OUT,88834.86,C938463537,0,0,C985934102,464326.57,971418.91,0,0
1,CASH_OUT,210370.09,C2121995675,0,0,C1170794006,1442298.03,22190.99,0,0
1,CASH_OUT,36437.06,C2120063568,0,0,C1740000325,154606,1363368.51,0,0
1,CASH_OUT,82691.56,C1620409359,0,0,C248609774,657983.89,6453430.91,0,0
1,CASH_OUT,338767.1,C691691381,0,0,C453211571,544481.28,3461666.05,0,0
1,CASH_OUT,187728.59,C264978436,0,0,C1360767589,394124.51,2107965.39,0,0
1,CASH_OUT,271002.7,C500618423,0,0,C451111351,851368.24,3940085.21,0,0
1,CASH_OUT,323105.08,C1458091526,0,0,C747464370,378299.67,1567434.81,0,0
1,CASH_OUT,10782.94,C768776793,0,0,C796533847,100585,0,0,0
1,CASH_OUT,89962.11,C2018260103,0,0,C240650537,157012.19,0,0,0
1,CASH_OUT,101940.14,C1393828949,0,0,C357863579,105362,92307.65,0,0
1,CASH_OUT,163100.34,C1088417975,0,0,C401424608,1078534.03,1178808.14,0,0
1,CASH_OUT,136030.66,C2036775591,0,0,C757108857,136875.83,0,0,0
1,CASH_OUT,68912.23,C1620529408,0,0,C1688019098,237326.8,97263.78,0,0
1,CASH_OUT,73464.06,C307488715,0,0,C1789550256,444779,4619798.56,0,0
1,CASH_OUT,106117.28,C758572926,0,0,C476402209,234216.94,51513.44,0,0
1,CASH_OUT,503333.79,C1640612861,0,0,C985934102,553161.42,971418.91,0,0
1,CASH_OUT,71991.42,C990679445,0,0,C557041912,81682.58,557537.26,0,0
1,CASH_OUT,91379.93,C913065088,0,0,C401424608,1241634.38,1178808.14,0,0
1,CASH_OUT,26759.05,C746280996,0,0,C1360767589,581853.1,2107965.39,0,0
1,CASH_OUT,128487.35,C50503805,0,0,C747464370,701404.75,1567434.81,0,0
1,CASH_OUT,252908.87,C1557989809,0,0,C33524623,919763.4,1517262.16,0,0
1,CASH_OUT,64489.64,C146874094,0,0,C1297685781,398424.59,16997.22,0,0
1,CASH_OUT,171369.73,C2123222442,0,0,C451111351,1122370.94,3940085.21,0,0
1,CASH_OUT,71532.24,C2082351661,2101.19,0,C1810132623,74956,97128.19,0,0
1,CASH_OUT,61159.51,C859690270,0,0,C476402209,340334.22,51513.44,0,0
1,CASH_OUT,12401.9,C1389774257,0,0,C1096283470,349763,0,0,0
1,CASH_OUT,32702.61,C553759818,0,0,C75457651,253053,31469.78,0,0
1,TRANSFER,480222.51,C201677908,11110,0,C451111351,1293740.67,3940085.21,0,0
1,TRANSFER,2806,C1420196421,2806,0,C972765878,0,0,1,0
1,CASH_OUT,2806,C2101527076,2806,0,C1007251739,26202,0,1,0
1,CASH_OUT,280877.92,C1544614339,2188.97,0,C1297685781,462914.23,16997.22,0,0
1,TRANSFER,157883.07,C973936431,46547,0,C1335050193,72793,353532.56,0,0
1,CASH_OUT,102153.86,C2015301874,1776.23,0,C1335050193,230676.07,353532.56,0,0
1,CASH_OUT,369989.2,C1936550492,9515.86,0,C1789550256,518243.06,4619798.56,0,0
1,CASH_OUT,215338.28,C594651850,0,0,C75457651,285755.61,31469.78,0,0
1,CASH_OUT,65521.42,C1532139270,0,0,C920011586,93337.06,0,0,0
1,CASH_OUT,116977.58,C1677568775,0,0,C1740000325,191043.06,1363368.51,0,0
1,CASH_OUT,262392.36,C2069500590,0,0,C2083562754,457286.01,1186556.81,0,0
1,CASH_OUT,51121.05,C1431556341,0,0,C1740000325,308020.64,1363368.51,0,0
1,CASH_OUT,202624.59,C452364286,0,0,C985934102,1056495.21,971418.91,0,0
1,CASH_OUT,118235.16,C350069300,0,0,C1335050193,332829.93,353532.56,0,0
1,CASH_OUT,118056.71,C1060703587,0,0,C757108857,272906.49,0,0,0
1,CASH_OUT,498960.91,C1957078537,0,0,C1360767589,608612.15,2107965.39,0,0
1,CASH_OUT,691738.36,C1514214932,0,0,C1590550415,6285707.02,1.92E+07,0,0
1,CASH_OUT,58820.08,C594858858,0,0,C1360767589,1107573.06,2107965.39,0,0
1,CASH_OUT,302693.14,C140404585,18454.54,0,C1688019098,306239.03,97263.78,0,0
1,CASH_OUT,410201.89,C1279740095,21448,0,C1750905143,61613,424250.45,0,0
1,CASH_OUT,40684.97,C1985938863,10782.14,0,C1291286504,49530,66575.5,0,0
1,CASH_OUT,106267.21,C487416600,0,0,C476800120,241106.05,49864.36,0,0
1,TRANSFER,123179.97,C1447353473,7215,0,C20671747,12904.68,43691.09,0,0
1,TRANSFER,522264.81,C1927963027,24,0,C1234776885,11361,2025098.66,0,0
1,TRANSFER,26923.42,C1108517064,11049.67,0,C1983747920,199404.91,95508.95,0,0
1,TRANSFER,53783.57,C511354923,0,0,C1899073220,75514,420946.86,0,0
1,TRANSFER,80333.28,C992743048,0,0,C1749186397,321592.98,277515.05,0,0
1,TRANSFER,211075.91,C1540894701,0,0,C564160838,930082.81,1254956.07,0,0
1,TRANSFER,100677.86,C203149502,0,0,C1531333864,701567.56,55974.56,0,0
1,TRANSFER,473499.51,C1198197478,0,0,C453211571,883248.39,3461666.05,0,0
1,TRANSFER,1538200.39,C476579021,0,0,C1590550415,6977445.38,1.92E+07,0,0
1,TRANSFER,2421578.09,C106297322,0,0,C1590550415,8515645.77,1.92E+07,0,0
1,TRANSFER,1349670.68,C1419332030,0,0,C665576141,1538085.96,5515763.34,0,0
1,TRANSFER,314403.14,C1262110193,0,0,C1789550256,888232.25,4619798.56,0,0
1,TRANSFER,1457213.54,C396918327,0,0,C1590550415,1.09E+07,1.92E+07,0,0
1,TRANSFER,180368.84,C1055601039,0,0,C1359044626,1437353.34,16518.36,0,0
1,TRANSFER,445038.71,C547441493,0,0,C1531333864,802245.42,55974.56,0,0
1,TRANSFER,1123206.66,C967677821,0,0,C451111351,1773963.18,3940085.21,0,0
1,TRANSFER,176334.26,C169880779,45136,0,C1286084959,1251626.46,2107778.11,0,0
1,TRANSFER,161217.61,C552674617,0,0,C909295153,199733,5602234.95,0,0
1,TRANSFER,108443.61,C1974622245,0,0,C240650537,246974.3,0,0,0
1,TRANSFER,75442.68,C402808045,0,0,C1318822808,80469,500631.71,0,0
1,TRANSFER,55536.86,C332365138,0,0,C392292416,915902.37,3420103.09,0,0
1,TRANSFER,438437.09,C977160959,0,0,C248609774,740675.45,6453430.91,0,0
1,TRANSFER,928722.69,C1563053805,0,0,C985934102,1259119.8,971418.91,0,0
1,TRANSFER,1478772.04,C1464177809,0,0,C1170794006,1652668.12,22190.99,0,0
1,TRANSFER,2545478.01,C1057507014,0,0,C1590550415,1.24E+07,1.92E+07,0,0
1,TRANSFER,2061082.82,C2007599722,0,0,C1590550415,1.49E+07,1.92E+07,0,0
1,TRANSFER,983479.66,C2029780820,0,0,C1170794006,3131440.16,22190.99,0,0
1,TRANSFER,635507.97,C65080774,0,0,C747464370,834457.23,1567434.81,0,0
1,TRANSFER,848231.57,C2116179210,0,0,C1170794006,4114919.82,22190.99,0,0
1,TRANSFER,739112.93,C1172535934,0,0,C564160838,1141158.73,1254956.07,0,0
1,TRANSFER,324397.94,C1648700617,0,0,C932583850,373058.79,2719172.89,0,0
1,TRANSFER,982862.81,C1765900922,0,0,C985934102,2187842.49,971418.91,0,0
1,TRANSFER,955855,C94830685,0,0,C248609774,1179112.54,6453430.91,0,0
1,TRANSFER,179253.24,C1539947037,0,0,C1870252780,179614.1,46462.23,0,0
1,CASH_OUT,373068.26,C1047934137,20034,0,C1286084959,1427960.73,2107778.11,0,0
1,TRANSFER,420532.33,C582300198,5386.08,0,C1971489295,614566.02,0,0,0
1,CASH_OUT,147804.02,C1086849943,66.14,0,C1182461167,158919,23508.22,0,0
1,CASH_OUT,145944.67,C177104018,24376,0,C1123629720,222,46393.85,0,0
1,TRANSFER,7206.33,C478139423,24932,17725.67,C1032986144,21308,18161.79,0,0
1,TRANSFER,276460.62,C1871680329,595,0,C1360767589,1105242.28,2107965.39,0,0
1,CASH_OUT,95636.49,C1979055448,0,0,C1740000325,359141.7,1363368.51,0,0
1,CASH_OUT,195314.34,C934740803,0,0,C2083562754,491226.48,1186556.81,0,0
1,TRANSFER,51719.13,C1659515968,882,0,C1629911510,59670,15375.37,0,0
1,CASH_OUT,562903.81,C24039137,9045.19,0,C33524623,564519.9,1517262.16,0,0
1,CASH_OUT,227478.01,C1394010463,25743.78,0,C1590550415,1.64E+07,1.92E+07,0,0
1,TRANSFER,100588.8,C1636588948,18913.68,0,C2050019814,105223,0,0,0
1,CASH_OUT,227768.63,C1445424568,1011466.31,783697.68,C1023714065,530123.48,1412484.09,0,0
1,CASH_OUT,172986.7,C1374217958,783697.68,610710.98,C33524623,686295.71,1517262.16,0,0
1,TRANSFER,20128,C137533655,20128,0,C1848415041,0,0,1,0
1,CASH_OUT,20128,C1118430673,20128,0,C339924917,6268,12145.85,1,0
1,CASH_OUT,213922.13,C1768127248,16418.22,0,C1234776885,431956.63,2025098.66,0,0
1,CASH_OUT,83859.59,C119112899,0,0,C1590550415,1.64E+07,1.92E+07,0,0
1,CASH_OUT,33269.25,C375074687,0,0,C1629911510,111389.13,15375.37,0,0
1,CASH_OUT,51749.94,C1429616542,0,0,C297927961,62470,132842.64,0,0
1,CASH_OUT,86410.3,C662666707,0,0,C1023714065,757892.11,1412484.09,0,0
1,CASH_OUT,10856.63,C1821100643,0,0,C1740000325,217845.38,1363368.51,0,0
1,CASH_OUT,161613.93,C593768538,0,0,C1789550256,402063.39,4619798.56,0,0
1,CASH_OUT,244361.81,C1191864687,0,0,C33524623,859282.41,1517262.16,0,0
1,CASH_OUT,596617.87,C466032056,0,0,C1234776885,645878.76,2025098.66,0,0
1,CASH_OUT,108600.78,C690822257,0,0,C1810132623,146488.24,97128.19,0,0
1,CASH_OUT,377520.94,C726212590,0,0,C1789550256,563677.32,4619798.56,0,0
1,CASH_OUT,60758.42,C1058822905,0,0,C1318822808,155911.68,500631.71,0,0
1,CASH_OUT,86204.31,C475394679,0,0,C1789550256,941198.26,4619798.56,0,0
1,CASH_OUT,1234,C1574615832,0,0,C1983025922,29906,7550.03,0,0
1,CASH_OUT,18288.91,C1049590050,0,0,C1286084959,858090.28,2107778.11,0,0
1,CASH_OUT,248979.22,C1662592920,0,0,C33524623,1103644.22,1517262.16,0,0
1,CASH_OUT,126774.5,C1357686726,0,0,C1234776885,1242496.63,2025098.66,0,0
1,CASH_OUT,38428.19,C1491522744,0,0,C1568059495,43524.89,122750.49,0,0
1,CASH_OUT,109732.52,C501608687,0,0,C1816757085,8244985.62,1.07E+07,0,0
1,CASH_OUT,17851.54,C929706284,0,0,C824208363,32353,0,0,0
1,CASH_OUT,5223.97,C42820240,0,0,C1122805102,10429.69,23568.91,0,0
1,CASH_OUT,63807.17,C1822434669,0,0,C2083562754,558216.18,1186556.81,0,0
1,CASH_OUT,406297.68,C1592840862,0,0,C985934102,882606.73,971418.91,0,0
1,TRANSFER,16631.14,C1021565761,0,0,C998351292,89102.55,1015132.48,0,0
1,CASH_OUT,431381.17,C1076202543,40481,0,C306206744,55566,3554299.27,0,0
1,TRANSFER,43670.84,C749486981,0,0,C885951223,79331.08,215851.28,0,0
1,CASH_OUT,213490.87,C1907241392,75550.57,0,C1971489295,508139.13,0,0,0
1,CASH_OUT,287265.38,C739264372,24458.17,0,C306206744,486947.17,3554299.27,0,0
1,CASH_OUT,416001.33,C749981943,0,0,C667346055,102,9291619.62,1,0
1,TRANSFER,463722.76,C1734184086,349,0,C832279283,18285.39,185389.8,0,0
1,TRANSFER,138857.19,C1947941827,109473,0,C1789550256,1027402.57,4619798.56,0,0
1,CASH_OUT,88987.11,C2014563089,2816.58,0,C932583850,696184.96,2719172.89,0,0
1,TRANSFER,345698.98,C1453062635,40419,0,C997608398,20489.94,157982.12,0,0
1,TRANSFER,32132.45,C2116299597,62491.91,30359.46,C1466073198,59605,0,0,0
1,TRANSFER,51627.39,C50720817,30359.46,0,C1526298704,81243,32092.07,0,0
1,TRANSFER,62073.54,C1496220730,0,0,C1740000325,228702.01,1363368.51,0,0
1,TRANSFER,13614.91,C488600086,0,0,C380242442,30195,0,0,0
1,TRANSFER,2290.73,C1111379131,0,0,C660143728,79471.66,42450.71,0,0
1,TRANSFER,637161,C1846982837,0,0,C1789550256,1166259.76,4619798.56,0,0
1,TRANSFER,639378.37,C1135935001,0,0,C392292416,753824.15,3420103.09,0,0
1,TRANSFER,34390.85,C635288507,0,0,C1291286504,90214.97,66575.5,0,0
1,TRANSFER,1867849.02,C355885103,0,0,C665576141,2271538.11,5515763.34,0,0
1,TRANSFER,1193410.46,C1321115948,0,0,C1590550415,1.65E+07,1.92E+07,0,0
1,TRANSFER,348186.2,C706665172,0,0,C306206744,774212.55,3554299.27,0,0
1,TRANSFER,1440296.14,C1649847375,0,0,C1590550415,1.77E+07,1.92E+07,0,0
1,TRANSFER,799483.57,C1153933106,0,0,C306206744,1122398.75,3554299.27,0,0
1,TRANSFER,969631.31,C2144067911,0,0,C248609774,2134967.54,6453430.91,0,0
1,TRANSFER,483544.3,C593447952,0,0,C1286084959,876379.19,2107778.11,0,0
1,TRANSFER,326349.91,C1950136544,0,0,C564160838,778150.49,1254956.07,0,0
1,TRANSFER,84212.94,C1336775847,53199,0,C13329486,0,84212.94,0,0
1,CASH_OUT,312108.51,C1196963249,0,0,C1262822392,8043910.53,1.25E+07,0,0
1,CASH_OUT,116206.75,C1924990666,283572.48,167365.73,C1318822808,216670.1,500631.71,0,0
1,CASH_OUT,30331.38,C144445623,167365.73,137034.36,C998351292,105733.69,1015132.48,0,0
1,CASH_OUT,123797.1,C295640874,23621.65,0,C557041912,153674.01,557537.26,0,0
1,TRANSFER,621561.65,C82275756,123122,0,C1782113663,0,3997768.55,0,0
1,CASH_OUT,41924.75,C1407324654,0,0,C1526298704,132870.39,32092.07,0,0
1,CASH_OUT,173597.57,C1101598632,0,0,C248609774,3104598.86,6453430.91,0,0
1,CASH_OUT,77642.84,C1032568028,0,0,C667346055,416103.33,9291619.62,0,0
1,CASH_OUT,144964.23,C1380976928,0,0,C932583850,785172.07,2719172.89,0,0
1,CASH_OUT,94038.9,C293474277,0,0,C998351292,136065.07,1015132.48,0,0
1,CASH_OUT,26051.33,C413373997,0,0,C215145189,28479.11,1891.79,0,0
1,CASH_OUT,134143.27,C2024711353,0,0,C451111351,1754894.42,3940085.21,0,0
1,CASH_OUT,497424.19,C711310213,0,0,C932583850,930136.3,2719172.89,0,0
1,CASH_OUT,607616.73,C1267042315,0,0,C1286084959,1359923.49,2107778.11,0,0
1,CASH_OUT,681093.57,C1335061928,0,0,C1023714065,844302.4,1412484.09,0,0
1,CASH_OUT,114057.61,C1108706191,0,0,C932583850,1427560.49,2719172.89,0,0
1,CASH_OUT,205279.62,C1160487387,0,0,C932583850,1541618.1,2719172.89,0,0
1,CASH_OUT,173512.93,C579447973,0,0,C1816757085,8354718.14,1.07E+07,0,0
1,CASH_OUT,166817.98,C1990421361,0,0,C1971489295,721630,0,0,0
1,CASH_OUT,113283.13,C407148497,0,0,C885951223,123001.91,215851.28,0,0
1,CASH_OUT,179030.05,C16373883,0,0,C1360767589,1357232.47,2107965.39,0,0
1,CASH_OUT,94332,C1878700101,0,0,C1782113663,621561.65,3997768.55,0,0
1,CASH_OUT,141111.15,C40875560,0,0,C2083562754,622023.34,1186556.81,0,0
1,CASH_OUT,45756.23,C1042891691,0,0,C392292416,1393202.52,3420103.09,0,0
1,CASH_OUT,6039.61,C1893563925,0,0,C1653844940,31164,37203.61,0,0
1,CASH_OUT,46261.02,C1251967187,0,0,C575335780,85758.95,52415.15,0,0
1,CASH_OUT,312471.16,C901689694,0,0,C1789550256,1803420.75,4619798.56,0,0
1,CASH_OUT,195490.04,C1107204185,0,0,C564160838,1104500.4,1254956.07,0,0
1,CASH_OUT,107308.84,C1523084197,0,0,C1291286504,124605.82,66575.5,0,0
1,CASH_OUT,48252.82,C1818747191,0,0,C451111351,1889037.69,3940085.21,0,0
1,CASH_OUT,25674.03,C747870628,0,0,C597190999,30563,6830.83,0,0
1,CASH_OUT,63830.49,C421191743,0,0,C1531333864,412307.54,55974.56,0,0
1,CASH_OUT,96178.8,C9844218,0,0,C1749186397,111973.96,277515.05,0,0
1,CASH_OUT,155122.86,C1403716230,0,0,C997608398,367930.17,157982.12,0,0
1,CASH_OUT,171757.76,C1673916398,0,0,C2050019814,205811.8,0,0,0
1,CASH_OUT,8809.04,C756080817,0,0,C1740000325,137034.36,1363368.51,0,0
1,CASH_OUT,27320.2,C479734028,0,0,C614685048,79191.11,0,0,0
1,CASH_OUT,517915.91,C388802347,0,0,C1170794006,4404060.84,22190.99,0,0
1,CASH_OUT,34629.16,C1541046463,0,0,C1860513229,38735.74,0,0,0
1,CASH_OUT,94296.25,C1910896157,0,0,C401424608,336692.95,1178808.14,0,0
1,CASH_OUT,285360.06,C753426788,0,0,C1782113663,715893.66,3997768.55,0,0
1,CASH_OUT,161445.91,C1586470445,0,0,C557041912,277471.11,557537.26,0,0
1,CASH_OUT,386683.04,C1373577787,0,0,C33524623,1352623.44,1517262.16,0,0
1,CASH_OUT,169854.57,C265577219,0,0,C1816757085,8528231.07,1.07E+07,0,0
1,CASH_OUT,126167.7,C1624817884,0,0,C248609774,3278196.43,6453430.91,0,0
1,CASH_OUT,152757.58,C1107579932,0,0,C1262822392,8356019.04,1.25E+07,0,0
1,CASH_OUT,49661.18,C1784834205,0,0,C451111351,1937290.51,3940085.21,0,0
1,CASH_OUT,73513.5,C1174586025,0,0,C1750905143,236639,424250.45,0,0
1,CASH_OUT,166335.32,C1627010197,0,0,C33524623,1739306.48,1517262.16,0,0
1,CASH_OUT,234268.82,C4073506,0,0,C1750905143,310152.51,424250.45,0,0
1,CASH_OUT,306280.12,C2044825144,0,0,C1360767589,1536262.52,2107965.39,0,0
1,CASH_OUT,194620.68,C698747943,0,0,C453211571,610710.98,3461666.05,0,0
1,CASH_OUT,128278.74,C407493402,0,0,C1262822392,8508776.62,1.25E+07,0,0
1,CASH_OUT,256773.54,C1774690057,0,0,C1971489295,888447.97,0,0,0
1,CASH_OUT,105759.12,C480402503,0,0,C1318822808,332876.84,500631.71,0,0
1,CASH_OUT,59390.46,C100445376,0,0,C977993101,73791.34,965870.05,0,0
1,CASH_OUT,131991.26,C1396385390,0,0,C1971489295,1145221.51,0,0,0
1,CASH_OUT,65025.3,C114414807,0,0,C977993101,133181.81,965870.05,0,0
1,CASH_OUT,82054.36,C144699438,0,0,C1526298704,174795.14,32092.07,0,0
1,CASH_OUT,69708.79,C1751500625,0,0,C1335050193,71982.88,353532.56,0,0
1,CASH_OUT,9104.26,C1650955365,0,0,C990355670,10623,19727.26,0,0
1,CASH_OUT,92553.64,C1788380050,0,0,C1182461167,297655.51,23508.22,0,0
1,CASH_OUT,66312.08,C493944943,0,0,C1750905143,544421.33,424250.45,0,0
1,CASH_OUT,142282.63,C1533547487,0,0,C453211571,805331.66,3461666.05,0,0
1,CASH_OUT,114499.14,C99770475,0,0,C1899073220,129297.57,420946.86,0,0
1,CASH_OUT,76635.24,C727250772,0,0,C357863579,102696.35,92307.65,0,0
1,CASH_OUT,132574,C1052768296,0,0,C977993101,198207.11,965870.05,0,0
1,CASH_OUT,39485.21,C626193099,0,0,C1883840933,9987286.56,1.69E+07,0,0
1,CASH_OUT,236825.42,C859123506,0,0,C1899073220,243796.7,420946.86,0,0
1,CASH_OUT,327066.19,C1597742167,0,0,C453211571,947614.29,3461666.05,0,0
1,CASH_OUT,156819.6,C503595296,0,0,C1318822808,438635.96,500631.71,0,0
